year,month,lon_grid,lat_grid,value [ng/L]
2018,7,1,50,3.6
2018,7,1,51,1.9395
2018,7,2,44,0.9
2018,7,2,48,5.0
2018,7,2,49,2.0
2018,7,2,51,5.45
2018,7,3,44,1.0
2018,7,3,45,2.4
2018,7,3,47,2.0
2018,7,3,48,2.0
2018,7,3,49,3.0
2018,7,3,50,4.65
2018,7,3,51,6.1
2018,7,4,47,3.0
2018,7,4,48,3.0
2018,7,4,49,1.45
2018,7,4,50,1.0
2018,7,4,51,3.3
2018,7,5,43,34.5
2018,7,5,45,25.3
2018,7,5,46,44.099999999999994
2018,7,5,47,2.0
2018,7,5,48,2.0
2018,7,5,49,1.3
2018,7,5,50,1.9
2018,7,5,51,2.15
2018,7,6,43,23.1
2018,7,6,45,46.3
2018,7,6,47,2.3
2018,7,6,48,4.0
2018,7,6,49,4.9
2018,7,6,51,6.5
2018,7,7,43,35.5
2018,7,7,47,2.75
2018,7,7,48,2.5
2018,7,7,49,1.6
2018,7,7,50,8.0
2018,7,7,51,6.5
2018,7,8,44,5.0
2018,7,8,48,2.475
2018,7,8,49,3.0
2018,7,8,50,2.4
2018,7,8,51,7.0
2018,7,9,47,7.0
2018,7,9,48,1.5
2018,7,9,49,2.2
2018,7,9,50,0.39
2018,7,10,43,2.862
2018,7,10,47,0.2
2018,7,10,48,0.855
2018,7,10,49,0.5599999999999999
2018,7,10,50,0.34
2018,7,11,43,2.683
2018,7,11,45,8.02
2018,7,11,48,1.665
2018,7,12,44,2.12
2018,7,12,45,1.4349999999999998
2018,7,12,47,0.38
2018,7,12,48,1.19
2018,7,12,49,0.59
2018,7,12,50,0.74
2018,7,13,48,0.37
2018,7,21,57,0.047
2018,7,22,56,0.1305
2018,7,23,56,0.07300000000000001
2018,7,24,56,0.193
2018,7,55,-22,1.05
2018,7,55,-21,2.0
2018,7,132,-15,35.0
2018,7,146,-37,0.3
2018,7,151,-33,2752.5
2018,8,-105,38,27.67
2018,8,-86,41,0.775
2018,8,-86,42,7.800000000000001
2018,8,-86,43,6.85
2018,8,-85,39,18.0
2018,8,-85,41,2.5
2018,8,-85,42,0.775
2018,8,-84,41,1.18
2018,8,-84,42,10.0
2018,8,-84,43,6.3
2018,8,-8,39,0.77
2018,8,-6,50,0.445
2018,8,-5,41,1.6
2018,8,-5,50,1.195
2018,8,-5,55,0.81
2018,8,-4,39,3.22
2018,8,-4,40,4.25
2018,8,-4,42,3.6
2018,8,-4,50,2.5900000000000003
2018,8,-4,54,0.20750000000000002
2018,8,-4,55,0.82
2018,8,-4,56,1.465
2018,8,-4,57,0.09
2018,8,-3,50,0.371
2018,8,-3,51,1.3875
2018,8,-3,52,3.145
2018,8,-3,53,3.1125
2018,8,-3,55,0.2
2018,8,-3,56,1.57
2018,8,-3,57,0.67
2018,8,-2,48,14.0
2018,8,-2,51,3.7325
2018,8,-2,52,3.5975
2018,8,-2,53,3.625
2018,8,-2,54,2.42
2018,8,-1,48,1.0
2018,8,-1,50,3.465
2018,8,-1,51,4.2175
2018,8,-1,52,2.94
2018,8,-1,53,3.9675000000000002
2018,8,0,43,0.4
2018,8,0,44,0.8
2018,8,0,48,2.2
2018,8,0,49,7.1000000000000005
2018,8,0,50,2.07
2018,8,0,51,3.915
2018,8,0,52,2.07
2018,8,0,53,1.475
2018,8,1,44,0.55
2018,8,1,47,2.35
2018,8,1,48,2.3
2018,8,1,49,1.8
2018,8,1,50,3.2
2018,8,1,51,2.4250000000000003
2018,8,2,42,22.6
2018,8,2,44,0.7
2018,8,2,47,2.4
2018,8,2,48,3.0
2018,8,2,49,5.0
2018,8,2,50,3.4
2018,8,2,51,4.575
2018,8,3,44,1.2999999999999998
2018,8,3,45,1.2
2018,8,3,46,1.3
2018,8,3,47,4.0
2018,8,3,48,2.5
2018,8,3,49,2.0
2018,8,3,50,2.65
2018,8,3,51,6.1
2018,8,4,45,1.3
2018,8,4,47,2.0
2018,8,4,48,2.0
2018,8,4,49,2.0
2018,8,4,50,1.325
2018,8,4,51,2.8
2018,8,5,43,23.9
2018,8,5,46,11.0
2018,8,5,48,1.7
2018,8,5,49,1.6
2018,8,5,50,1.3
2018,8,5,51,1.6
2018,8,6,45,38.1
2018,8,6,46,5.3
2018,8,6,47,1.2
2018,8,6,48,3.8
2018,8,6,49,1.4
2018,8,6,51,7.5
2018,8,7,43,22.6
2018,8,7,47,2.575
2018,8,7,48,2.05
2018,8,7,49,1.25
2018,8,7,50,5.0
2018,8,7,51,5.95
2018,8,7,52,7.4
2018,8,8,48,4.225
2018,8,8,49,3.0
2018,8,8,50,4.15
2018,8,8,51,12.0
2018,8,9,47,5.0
2018,8,9,48,2.0
2018,8,9,49,3.0
2018,8,10,43,4.4145
2018,8,10,48,0.595
2018,8,10,49,1.0
2018,8,11,43,10.355500000000001
2018,8,11,44,3.87
2018,8,11,45,22.0
2018,8,11,47,1.0
2018,8,11,48,1.3
2018,8,11,49,2.3000000000000003
2018,8,12,42,0.5
2018,8,12,43,0.8295000000000001
2018,8,12,44,4.16
2018,8,12,45,1.85
2018,8,12,47,0.2
2018,8,12,48,0.4475
2018,8,13,48,1.0
2018,8,24,60,0.7
2018,8,55,-22,10.05
2018,8,55,-21,1.25
2018,8,119,31,1.335
2018,8,132,-15,57.5
2018,8,144,-38,35.0
2018,8,146,-37,52.25
2018,8,146,-20,6.375
2018,8,147,-36,270.0
2018,8,150,-34,320.0
2018,9,-172,-14,0.04
2018,9,-105,38,15.915000000000001
2018,9,-93,46,5.5995
2018,9,-88,41,29.67
2018,9,-88,44,8.469999999999999
2018,9,-87,41,2.0
2018,9,-87,42,4.05
2018,9,-86,41,2.7
2018,9,-86,42,1.9
2018,9,-86,43,7.8
2018,9,-84,42,39.5
2018,9,-80,-3,0.22
2018,9,-79,34,7.9
2018,9,-77,17,1.68
2018,9,-6,50,0.81407
2018,9,-5,48,11.0
2018,9,-5,50,1.30472
2018,9,-5,55,0.94
2018,9,-4,50,2.5922425
2018,9,-4,54,0.35
2018,9,-4,55,1.43
2018,9,-4,56,1.47
2018,9,-4,57,0.18
2018,9,-3,50,0.3005
2018,9,-3,51,1.605
2018,9,-3,52,2.7144500000000003
2018,9,-3,53,3.315
2018,9,-3,56,1.9
2018,9,-3,57,1.99
2018,9,-2,48,6.85
2018,9,-2,49,2.3
2018,9,-2,51,3.4899999999999998
2018,9,-2,52,4.29
2018,9,-2,53,3.96797
2018,9,-2,54,1.425
2018,9,-1,46,80.0
2018,9,-1,48,2.75
2018,9,-1,49,2.0
2018,9,-1,50,1.8
2018,9,-1,51,4.4025
2018,9,-1,52,3.96
2018,9,-1,53,3.9250000000000003
2018,9,0,6,0.22
2018,9,0,44,1.0
2018,9,0,49,3.6
2018,9,0,50,2.64
2018,9,0,51,3.25
2018,9,0,52,2.6625
2018,9,0,53,2.005
2018,9,1,44,1.7000000000000002
2018,9,1,47,1.35
2018,9,1,48,2.2
2018,9,1,49,3.35
2018,9,1,50,2.2
2018,9,1,51,2.625
2018,9,1,52,1.705
2018,9,2,44,3.1
2018,9,2,48,4.0
2018,9,2,49,3.0
2018,9,2,51,7.0
2018,9,3,44,2.25
2018,9,3,45,2.8
2018,9,3,46,1.2
2018,9,3,47,6.0
2018,9,3,48,2.5
2018,9,3,49,2.5
2018,9,3,50,4.4
2018,9,3,51,5.0
2018,9,4,45,26.4
2018,9,4,47,1.5
2018,9,4,48,2.0
2018,9,4,49,2.0
2018,9,4,50,2.3499999999999996
2018,9,4,51,2.8
2018,9,5,43,21.2
2018,9,5,46,24.4
2018,9,5,47,3.0
2018,9,5,48,4.5
